SampleID,ModulationType,DataRate,EndToEndDelay,PacketDeliveryRate,TaskSatisfactionRate,TransmissionPower,CurrentChannelPowerGain,CrossChannelPowerGain,QoSScore
78,64-QAM,12,33,0.09070964796775216,0.0,10.658511384209902,0.0878762016242983,0.007872735680934311,0.0
79,16-QAM,24,18,0.5990174748145143,0.0,23.630257233496224,0.03901405689968242,0.003032098761823332,0.0
80,256-QAM,12,5,0.5641810192092215,0.0,15.358351157058541,0.074566004141735,0.0003625256733393938,0.0
81,16-QAM,6,43,0.6662403871935912,0.0,14.116299273818269,0.05196657902843589,0.008920590224150596,0.0
82,QPSK,24,9,0.5552671505995446,0.0,13.909502222461576,0.09464229679178053,0.0005812823274660661,0.0
83,16-QAM,18,19,0.7761851185529282,0.0,18.524995772974393,0.09376205864650854,0.0005930974228773591,0.0
84,256-QAM,6,21,0.9850939162013949,1.0,25.847755034423127,0.09759845960689267,0.00046960121805761287,0.40568369762587175
85,256-QAM,18,34,0.34865540072704104,0.0,25.533805737456614,0.05959644860280527,0.007162426896293178,0.0
86,16-QAM,18,26,0.6951452745291077,0.0,19.297501540505834,0.07629595500287126,0.004718626486534607,0.0
87,256-QAM,6,42,0.5355829764048489,0.0,18.094678403908247,0.06938874604564382,0.0032261449449348233,0.0
88,64-QAM,6,24,0.6707221449660529,0.0,12.968377599763897,0.05942305643387261,0.006155874092936642,0.0
89,QPSK,24,20,0.22328424356123122,0.0,16.951232937490197,0.08303820940276231,0.005067414123215501,0.0
90,256-QAM,24,37,0.03487150519125781,0.0,22.128665061768665,0.06744561473189274,0.0013806603613603524,0.0
91,16-QAM,18,22,0.849793081393975,1.0,29.007157540310516,0.09922600592205286,0.004531469543130983,0.3111206758712344
92,64-QAM,12,28,0.9553294015632275,1.0,16.387831774405598,0.08756856473352793,0.006105964243519282,0.3170808759770172
93,64-QAM,24,23,0.14509781751427675,0.0,27.197857423180643,0.0834703951045281,0.009274136505886002,0.0
94,16-QAM,24,30,0.006685816803884359,0.0,11.323766158679373,0.026372728093979142,0.006894654279909039,0.0
95,64-QAM,18,13,0.16840139884617955,0.0,18.713980743986664,0.08029987632086522,0.0007652094270371868,0.0
96,16-QAM,24,31,0.670994356281479,0.0,17.776089495393567,0.02859331529764167,0.007647473124786581,0.0
97,64-QAM,6,48,0.3536685022542786,0.0,26.89979739390718,0.010917443153568102,0.00424611716773981,0.0
98,256-QAM,18,0,0.03386375679226139,0.0,19.325140030391793,0.07261857617708806,0.008699298468443513,0.0
99,QPSK,6,32,0.5228419602064089,0.0,23.63450628259439,0.014406774017094275,0.004318098535407656,0.0
100,QPSK,24,16,0.12247756536126564,0.0,23.95702069381912,0.09504562697635684,0.00031100464123888543,0.0
101,64-QAM,12,37,0.339711659863282,0.0,11.521604896681106,0.017430873940261375,0.006920459298232547,0.0
102,256-QAM,18,39,0.664551750263816,0.0,17.77240018371792,0.07856348317197787,0.0001544416365661908,0.0
103,QPSK,18,45,0.06432750049024383,0.0,22.882484018150635,0.08422087598812111,0.0004087959472326092,0.0
104,16-QAM,6,21,0.0006300919463579913,0.0,17.670713078961533,0.009967338926384274,0.00012058271825881727,0.0
105,64-QAM,6,17,0.9807828030232427,1.0,11.575221512040008,0.02341661092952524,0.008702676675791306,0.4429892518895267
106,64-QAM,24,3,0.21002006107168936,0.0,27.118832777823588,0.0346628038804138,0.0010486491028869186,0.0
107,256-QAM,18,2,0.3771043950337357,0.0,13.086845780699923,0.09406159478439233,0.00017580237469620665,0.0
108,16-QAM,12,16,0.9070144341724488,1.0,27.298531166396003,0.01889117068764722,0.007376410890803071,0.40688402135778046
109,16-QAM,6,39,0.16914412609354956,0.0,13.204608465467969,0.09000984279638484,0.0014870011579902018,0.0
110,256-QAM,6,27,0.7444413268658221,0.0,11.75759854670243,0.09545541651046201,0.007949033889000012,0.0
111,16-QAM,6,3,0.4386505070171669,0.0,29.58876879170814,0.043259327873344626,0.0034011424975925793,0.0
112,256-QAM,18,43,0.8289548189019131,1.0,24.680165791162583,0.09652113421194981,0.009779380162435798,0.08809676181369569
113,256-QAM,18,41,0.36842149825097703,0.0,15.907621675568995,0.010598259810826082,0.008920856143350111,0.0
114,QPSK,24,17,0.7770070065365823,0.0,23.606706743731912,0.0096663698642277,0.0027286547768866553,0.0
115,16-QAM,6,46,0.21984110892856346,0.0,20.50927225739776,0.09195361117402494,0.008551873815148135,0.0
116,16-QAM,18,17,0.7334404382616788,0.0,18.61876508373188,0.023372931932867904,0.008677673011716892,0.0
117,QPSK,18,37,0.49572507661357723,0.0,19.88461531641928,0.021001882168959783,0.009480201578459222,0.0
118,256-QAM,24,0,0.6868294722604675,0.0,23.04262386415585,0.0055077989440239375,0.0013287785357050383,0.0
119,QPSK,6,24,0.14627940570370623,0.0,17.96919931133297,0.08496775162868267,0.009661363497027233,0.0
120,QPSK,6,48,0.27398769409453705,0.0,16.35160860534915,0.03581143621425139,0.002804515227019596,0.0
121,16-QAM,24,1,0.10114800801666513,0.0,17.978040410858757,0.059753262378301704,0.003151249034942942,0.0
122,16-QAM,6,12,0.41431902044551716,0.0,18.729794996606127,0.03144071079978806,0.00789618408925999,0.0
123,256-QAM,18,16,0.5661991016281758,0.0,26.894978355038617,0.05650608874397305,0.0032855659249425182,0.0
124,QPSK,18,35,0.1019981986426357,0.0,27.41210660148035,0.052391498991840056,0.003450172641861892,0.0
125,QPSK,6,14,0.7385446173044776,0.0,22.440989606444504,0.05640277558112013,0.0007524926473723179,0.0
126,64-QAM,12,35,0.34771146049850776,0.0,11.22112933363049,0.0540761433042047,0.0054149025019957844,0.0
127,256-QAM,12,8,0.02691433551209732,0.0,12.928955050733325,0.08211140574551863,0.0009056694747519975,0.0
128,16-QAM,12,1,0.13290653087442872,0.0,22.019574747952696,0.08936891605395492,0.007687804506915764,0.0
129,64-QAM,12,2,0.05455598445263188,0.0,17.711078036424915,0.056296636995083464,0.0037281753478202563,0.0
130,16-QAM,24,13,0.8876326353498174,1.0,21.131032448675207,0.060347571799813905,0.009607117930249372,0.42477039709363584
131,QPSK,12,25,0.32462511344683487,0.0,22.27746299747271,0.09338721943041257,0.008133427728823254,0.0
132,64-QAM,6,24,0.1951957034663676,0.0,25.583578205996606,0.096141099151457,0.004516009787285252,0.0
133,16-QAM,12,5,0.7741783434989148,0.0,20.92355228242935,0.03550806520976565,0.007598822004294492,0.0
134,64-QAM,6,50,0.042580420136118624,0.0,18.69163455143474,0.03907886401052414,0.0008577042874179304,0.0
135,QPSK,6,28,0.1969710418210321,0.0,24.28920573570663,0.08914104719514415,0.00474323733192308,0.0
136,16-QAM,18,17,0.9442467450389528,1.0,13.441331861607859,0.05584825646605357,0.007921826235002588,0.42015421564934546
137,64-QAM,12,0,0.8562363165999546,1.0,16.972322217011346,0.03561876796312851,0.0031171448328283107,0.5351476978749716
138,64-QAM,12,22,0.4881493156582921,0.0,26.841164295307387,0.04336098187452817,0.004694798113140497,0.0
139,16-QAM,12,46,0.9810313142678103,1.0,19.972904740856514,0.053902036728281276,0.003548446415464845,0.15314457141738141
140,64-QAM,18,48,0.46090427059577554,0.0,22.446810363961987,0.09986346348055736,0.005856738739546488,0.0
141,QPSK,6,6,0.9984964840359539,1.0,26.642719927306324,0.09330487874443825,0.005142745832226789,0.5640603025224712
142,QPSK,24,2,0.0466043300665685,0.0,25.142906902900748,0.009689952827239858,0.0018453707830892682,0.0
143,256-QAM,24,49,0.6155767395711086,0.0,27.260289662476133,0.05641165022874439,0.007391983247821442,0.0
144,256-QAM,12,37,0.470381380159386,0.0,10.64852653027696,0.030698124073910964,0.00417088692830744,0.0
145,64-QAM,12,4,0.17561396151013953,0.0,28.073004667411624,0.07174255445099488,0.0065781758975523175,0.0
146,256-QAM,18,20,0.771836440568766,0.0,19.233828120038932,0.0752848225042604,0.0015176072061033532,0.0
147,64-QAM,18,39,0.7269113506497781,0.0,26.303182687458243,0.021450202942607043,0.009067796764910355,0.0
148,QPSK,12,34,0.4003405543638964,0.0,21.277094287202928,0.06986737616279924,0.006353547829599698,0.0
149,QPSK,24,33,0.2438670746117464,0.0,22.81795770943868,0.0076277256524645174,0.009647233048433701,0.0
150,16-QAM,12,8,0.21684786711854553,0.0,15.458300325436191,0.018842271745934204,0.005165521509232449,0.0
151,QPSK,12,24,0.48450954391111944,0.0,27.122748502690285,0.013139160529373622,0.0063523291082715,0.0
152,64-QAM,24,14,0.9614990802194348,1.0,25.69393198201804,0.06081013559949312,0.0017118443876079166,0.4609369251371467
153,64-QAM,24,48,0.5493228458255675,0.0,27.812318308384988,0.048930266995462775,0.008846844856387641,0.0
154,QPSK,18,28,0.11386865833932502,0.0,21.357483500232494,0.014745641738371437,0.006671267458284556,0.0
155,QPSK,24,26,0.8252531251908833,1.0,28.16843306241508,0.04888057328628485,0.0034847984853863152,0.25578320324430204
156,64-QAM,24,42,0.30381975169320985,0.0,25.78483734362866,0.030240664985283175,0.008934841965608804,0.0
157,16-QAM,12,44,0.8242274030523286,1.0,13.837797478055656,0.0547630390237423,0.00567782741142617,0.07514212690770532
158,16-QAM,6,32,0.3167786200953553,0.0,13.793548030751452,0.03583697567862107,0.0043787026326512525,0.0
159,256-QAM,12,43,0.7356757924349806,0.0,19.877122752392697,0.08970208927044272,0.0065273443136464795,0.0
160,16-QAM,18,48,0.19184205368177187,0.0,27.857675330747654,0.0938545096341209,0.005537669856923285,0.0
161,64-QAM,6,21,0.8419083285863043,1.0,14.125463922053893,0.060048942761568296,0.006959872026483902,0.3161927053664401
162,64-QAM,12,36,0.9440577802208102,1.0,20.68371947291901,0.0817052268534432,0.0052080106367306455,0.23003611263800638
163,64-QAM,6,21,0.6426740231985453,0.0,16.222325430591678,0.0270049982233903,0.007420271010536034,0.0
164,QPSK,6,8,0.37536401009808407,0.0,14.524622596657009,0.04190229413690616,0.009364746742734412,0.0
165,64-QAM,6,44,0.7322053245650252,0.0,26.722111808480516,0.058540190164634326,0.0057438206337814155,0.0
166,QPSK,24,18,0.23790134100127325,0.0,12.098246925182794,0.020989114031614766,0.004378244536007954,0.0
167,QPSK,6,21,0.8419976530178429,1.0,19.09573783040603,0.05747066074113295,0.00634986789384703,0.31624853313615175
168,QPSK,12,41,0.8449918544922138,1.0,17.30624765893355,0.043797759864943664,0.004944773170052451,0.1181199090576336
169,16-QAM,24,35,0.9537341765574503,1.0,16.76389687633524,0.09696265964130252,0.005139154729138572,0.2460838603484064
170,256-QAM,6,31,0.03223498163948568,0.0,15.997948826464777,0.05720393491078169,0.0038250932953678733,0.0
171,64-QAM,12,7,0.9121936593191678,1.0,29.267458642179164,0.06424533101572741,0.009474935308218987,0.5001210370744799
172,64-QAM,24,35,0.3531348023351245,0.0,19.178473095369164,0.08516150838533867,0.00882563026278975,0.0
173,QPSK,24,23,0.8314482517460564,1.0,12.663184703414124,0.08078132646227484,0.006341740685134956,0.2896551573412852
174,QPSK,18,5,0.9400327532204676,1.0,18.177332362343133,0.07038399252400772,0.00798868131138771,0.5375204707627923
175,QPSK,18,29,0.9731865107677141,1.0,19.196781574584005,0.097965002964082,0.004571525531761445,0.3182415692298213
176,64-QAM,18,41,0.2829584955344582,0.0,26.65989229313254,0.005337313911057915,0.008751509174157093,0.0
177,256-QAM,24,20,0.945486044907331,1.0,11.373353511864352,0.07957725828099854,0.0033173599119110347,0.3909287780670818
178,QPSK,6,17,0.23461277628795207,0.0,16.24797045286182,0.009002677489931228,0.005525178839016115,0.0
179,QPSK,12,1,0.5216746211811408,0.0,15.800552175592415,0.056835247328914915,0.00628689290832028,0.0
180,16-QAM,6,10,0.4011864986467759,0.0,10.096305103419327,0.06785394170139668,0.005874085312773355,0.0
181,256-QAM,18,36,0.3966582958666274,0.0,24.82147534628502,0.05952438367819225,0.009346382411481126,0.0
182,256-QAM,18,14,0.42932933497893555,0.0,24.561016748883695,0.08887580594809875,0.002776092043877509,0.0
183,16-QAM,12,30,0.5076201541372658,0.0,16.379721591791313,0.02894414227929755,0.0018312614343672753,0.0
184,QPSK,18,22,0.9254281291217504,1.0,11.707234141210359,0.058599137997858285,0.001530357913320545,0.35839258070109403
185,256-QAM,24,50,0.6833205201555661,0.0,27.189245023032054,0.025487116005514794,0.009757916962453221,0.0
186,QPSK,6,29,0.7630556086651593,0.0,25.12717975549325,0.01685211748397824,0.008688564717163654,0.0
187,16-QAM,24,40,0.7552969000147332,0.0,29.9463813780587,0.09188215796930367,0.0005356175353784198,0.0
188,16-QAM,6,44,0.37748648309284205,0.0,29.506856627071002,0.06301707228418063,0.005341893260716781,0.0
189,64-QAM,18,45,0.5515383277323086,0.0,19.803524581882208,0.0029877875211250307,0.00611963855727883,0.0
190,QPSK,24,0,0.9226427793117004,1.0,22.909552802347324,0.0811782537313247,0.008280396762599269,0.5766517370698127
191,64-QAM,24,34,0.8380491193872008,1.0,17.786270050502615,0.05504573037099454,0.0024405726944412487,0.1837806996170005
192,64-QAM,6,1,0.6494202913087561,0.0,11.180631992339897,0.021730140500811183,0.0067015454753386865,0.0
193,64-QAM,6,37,0.8805464763578777,1.0,23.80333267989187,0.005435013945438635,0.004318871729406491,0.18034154772367356
194,64-QAM,24,25,0.21548847620129963,0.0,28.524781268632427,0.0782125096918678,0.0010621089162686712,0.0
195,256-QAM,24,25,0.8096808245348489,1.0,17.40061220279108,0.09405883228806967,0.004544035681807194,0.2560505153342805
196,QPSK,18,12,0.414221550577746,0.0,25.97085765316541,0.014533275488755857,0.00445856473915772,0.0
197,256-QAM,6,41,0.6730068138942611,0.0,13.299187678183422,0.012932356598446451,0.0040151083217897,0.0
198,64-QAM,18,43,0.3719373859619036,0.0,15.270996879850768,0.02038661952069298,0.005861782578596726,0.0
199,64-QAM,24,45,0.22572154975670033,0.0,26.806647703946606,0.012407609259496515,0.002922240734420959,0.0
200,QPSK,24,50,0.0037307896823245423,0.0,14.344698604188519,0.08072994403868908,0.007481668276864018,0.0
201,QPSK,6,44,0.05228873535006917,0.0,19.450589131430444,0.025945115856478896,0.0024185090619097474,0.0
202,256-QAM,24,31,0.5901237258749185,0.0,18.057734255891685,0.0662296018680711,0.0028686351312833683,0.0
203,16-QAM,18,4,0.24808240634562162,0.0,13.402902261397589,0.010490807289795259,0.00014305657342678695,0.0
204,256-QAM,6,29,0.3055066894748665,0.0,29.12495533837318,0.04365351058465723,0.002119144200148396,0.0
205,256-QAM,24,13,0.555568064881967,0.0,14.758900071489753,0.021882461876221778,0.0009672598153520705,0.0
206,64-QAM,12,18,0.602590364251488,0.0,29.708786524375583,0.025275404795644982,0.0013539422650893965,0.0
207,64-QAM,12,21,0.4024243763941088,0.0,28.328135920995972,0.03027885297386102,0.0001834485441972409,0.0
208,QPSK,18,34,0.5613663664391229,0.0,21.31769736659584,0.01342655893990979,0.0007341354047870968,0.0
209,16-QAM,6,37,0.37842641073520844,0.0,14.267440971545238,0.007090404309312364,0.000681865597269891,0.0
210,64-QAM,6,15,0.8868959018152298,1.0,23.255277368077643,0.039793441105601936,0.0027274742762239982,0.4043099386345186
211,16-QAM,6,9,0.727827282887915,0.0,27.58549682080082,0.06423342487496615,0.006928726384458967,0.0
212,16-QAM,6,33,0.6974752171853738,0.0,24.962246790994946,0.07497356299159193,0.006619684864299138,0.0
213,16-QAM,24,6,0.3756092163887653,0.0,20.646038217772276,0.09650841775275805,0.006825637491175436,0.0
214,QPSK,12,8,0.4353902886308306,0.0,21.71057380079411,0.05354233293616666,0.006608795895383678,0.0
215,16-QAM,6,30,0.9982244429133231,1.0,11.471571425410447,0.030639908012669102,0.009753087256911454,0.32389027682082694
216,256-QAM,24,16,0.8281350122742264,1.0,12.527876223795559,0.047428001139259775,0.003716079038281976,0.3575843826713915
217,64-QAM,6,5,0.9461395790174483,1.0,22.56586790085168,0.025203689457478817,0.002480255004865071,0.5413372368859052
218,QPSK,24,48,0.7886231670623006,0.0,14.889337214831993,0.00857330050576628,0.006197574034048882,0.0
219,QPSK,12,39,0.45399968159551873,0.0,18.746414266496256,0.04697421153578584,0.004457535053067148,0.0
220,QPSK,18,15,0.8823533630446112,1.0,24.16298484035246,0.09921882232119486,0.007392767900899738,0.40147085190288195
221,16-QAM,18,13,0.2692648458789353,0.0,15.744448768873418,0.030580418507796064,0.009062607099195453,0.0
222,16-QAM,24,3,0.9576331102605162,1.0,17.73582022531208,0.058714613200512376,0.0021078522159997796,0.5685206939128226
223,256-QAM,6,2,0.2872243611230215,0.0,20.337560530159028,0.011143579583513794,0.005996512699039925,0.0
224,QPSK,24,1,0.2726290718392673,0.0,20.846089622061577,0.09401465564720568,0.005096137792979707,0.0
225,64-QAM,24,10,0.7538828949650904,0.0,25.60213107872666,0.006490184096671107,0.008861708956787728,0.0
226,256-QAM,24,5,0.6569207523347407,0.0,23.197124406813884,0.04980699477856506,0.0017470093645625944,0.0
227,256-QAM,12,39,0.519895345049834,0.0,26.016965751974357,0.09158410349051938,0.002917220234353723,0.0
228,16-QAM,6,27,0.07430627507343879,0.0,25.280891384128523,0.09314158078218472,0.007890233970838562,0.0
229,QPSK,6,38,0.561269814991747,0.0,15.997018966527117,0.035156203946428675,0.00964746310467588,0.0
230,256-QAM,12,7,0.03837303852654772,0.0,11.14470892804576,0.05757549837748274,0.006997570449339815,0.0
231,256-QAM,18,43,0.7062499588887681,0.0,12.227674211244759,0.013571723083950035,0.0025884686418757782,0.0
232,16-QAM,24,5,0.647129043868864,0.0,23.767364491438308,0.09929570146917217,0.0013671643128397187,0.0
233,256-QAM,24,26,0.12191759630713406,0.0,15.455210004639213,0.05689727702019626,0.007284371591619426,0.0
234,16-QAM,6,43,0.7791367442261978,0.0,24.4446725920288,0.09532971767196434,0.0008443882738002578,0.0
235,16-QAM,18,48,0.782232433826552,0.0,17.593552580911904,0.019067185173655854,0.002756307247826486,0.0
236,QPSK,24,33,0.05233877474943416,0.0,21.258225013702813,0.024691789657084445,0.008978550103164418,0.0
237,64-QAM,24,4,0.319204916857721,0.0,22.714152576297117,0.046169261914332196,0.0024061678064403944,0.0
238,64-QAM,18,31,0.26265522122560536,0.0,13.800850539665264,0.008849723165440984,0.009660763224438143,0.0
239,QPSK,24,39,0.4222153654944223,0.0,17.709249943719826,0.07412298291193145,0.009886095576947173,0.0
240,QPSK,12,17,0.29395217353164316,0.0,14.057204814485813,0.011223421202616213,0.002287013383829143,0.0
241,64-QAM,12,21,0.7011634890428899,0.0,23.80502252939563,0.021233182638420132,0.008258575108353379,0.0
242,256-QAM,24,13,0.4899921529341854,0.0,17.632777919626758,0.08796150890585762,0.002383772565815761,0.0
243,16-QAM,24,44,0.8190932713822129,1.0,26.0520273037615,0.09522437117043224,0.009860700942150425,0.07193329461388302
244,256-QAM,24,24,0.013959561677995058,0.0,15.880877449922819,0.07850137769718238,0.001519355196566528,0.0
245,256-QAM,24,18,0.9940586751703457,1.0,16.82356249450133,0.04479985036083483,0.0066363210316886375,0.4412866719814661
246,64-QAM,12,43,0.8525992107055722,1.0,20.67845300914075,0.08452767130111494,0.00515700039725679,0.10287450669098261
