SampleID,ModulationType,DataRate,EndToEndDelay,PacketDeliveryRate,TaskSatisfactionRate,TransmissionPower,CurrentChannelPowerGain,CrossChannelPowerGain,QoSScore
50,QPSK,12,21,0.15379122617833751,0.0,24.520275125760232,0.09190023109352331,0.002724554274159488,0.0
51,QPSK,6,52,0.1101191678104162,0.0,20.918729947832816,0.09108336535672959,0.0035249516747206553,0.0
52,64-QAM,12,61,0.9993852543754304,1.0,12.289024512923245,0.04070162662716393,0.007411935056065074,0.28572689509575505
53,QPSK,18,54,0.14394289339464983,0.0,13.57410786290002,0.02617127882503893,0.0073034941696963505,0.0
54,256-QAM,6,77,0.745416965210712,0.0,17.232096694456587,0.09504671707265806,0.0017153942891779462,0.0
55,256-QAM,6,90,0.9911537263765621,1.0,11.598392189180577,0.010967060863241701,0.009950112921158528,0.0
56,256-QAM,12,12,0.8891374182484024,1.0,21.1965466616277,0.05641461103665138,0.00915493958300544,0.4890442197385848
57,64-QAM,18,48,0.5421754351849097,0.0,16.913320100810694,0.053233141601123204,0.008392328888397214,0.0
58,QPSK,6,5,0.6814025049512231,0.0,23.58714139914848,0.047117742979881715,0.00608055632095235,0.0
59,QPSK,24,72,0.10992783120721539,0.0,22.773341211005636,0.06533299019169894,0.004795671081240358,0.0
60,64-QAM,6,79,0.8152396762261622,1.0,22.319709079896864,0.04077740364860335,0.008818046968649185,0.07063590875246248
61,256-QAM,18,3,0.13664845617628618,0.0,19.039978819722982,0.012388297208809615,0.007488690234917776,0.0
62,QPSK,6,50,0.8114331788787,1.0,28.34041930403695,0.04424793010053859,0.007031868437489979,0.22936795902140972
63,QPSK,18,18,0.22511847920461137,0.0,13.486268584942302,0.02740117514628519,0.008154311661071225,0.0
64,16-QAM,18,44,0.07854908140360617,0.0,14.720890615058197,0.07339459682733276,0.001513196018425461,0.0
65,16-QAM,18,89,0.015178185823683688,0.0,29.029912904054434,0.07901926643152068,0.003631219435931632,0.0
66,16-QAM,12,31,0.4146725270250411,0.0,14.750757895069542,0.060755568741920535,0.0007584683981383541,0.0
67,QPSK,24,0,0.31289432139841056,0.0,11.412768472316454,0.012875376278721588,0.0011323234836515263,0.0
68,64-QAM,18,58,0.5572751483433251,0.0,23.30048019481939,0.01995736588700839,0.000344912862536376,0.0
69,64-QAM,24,69,0.003346951260867037,0.0,10.610666836553321,0.04008939094618288,0.0042353694852388536,0.0
70,16-QAM,24,13,0.4257790489407821,0.0,16.730933246087975,0.016183894599646503,0.0007151580841509818,0.0
71,16-QAM,12,23,0.06449276980684016,0.0,27.126869577264014,0.02669776224337979,0.004335808082769809,0.0
72,16-QAM,6,68,0.7218370850721446,0.0,20.888232142038074,0.06643233527103237,0.007095907757168945,0.0
73,64-QAM,24,53,0.7971024949486428,0.0,12.646116921415878,0.06620086487744624,0.0016565939012072033,0.0
74,64-QAM,6,33,0.4283110858325604,0.0,26.742053048118198,0.030282391682963004,0.0023886184020501917,0.0
75,64-QAM,12,54,0.34566796646989784,0.0,28.170393860998356,0.07022323045673695,0.007956295370041973,0.0
76,256-QAM,24,69,0.1306343564985578,0.0,17.17733085439356,0.07376970859875517,0.003359294240646753,0.0
77,64-QAM,24,83,0.14368746917298314,0.0,18.517322339063966,0.0032712852542029045,0.0021194528669794674,0.0
78,16-QAM,12,77,0.22120339901244568,0.0,22.461181618973008,0.07210002674721161,0.009007300039626503,0.0
79,256-QAM,18,73,0.9479443968188181,1.0,10.973035454185826,0.0029449772615349843,0.005865393449104577,0.18690969245620576
80,16-QAM,12,78,0.8514331330244698,1.0,27.826608648334847,0.02824621552111747,0.008134026646504868,0.09881237480696024
81,QPSK,24,13,0.8057136416260677,1.0,28.03301540493435,0.06783507044922438,0.0016949726261294548,0.43134880379407003
82,256-QAM,6,44,0.7185558567088645,0.0,26.94088664177403,0.07291138641095787,0.007519505035612178,0.0
83,64-QAM,6,62,0.6321631365066788,0.0,20.05543410006412,0.00656355946703423,0.003867160115984297,0.0
84,QPSK,6,70,0.14874806720079092,0.0,13.38162614067145,0.04486645335853604,0.004403772688364768,0.0
85,256-QAM,24,71,0.89669408323265,1.0,28.25343418831705,0.05271810762041049,0.0015187241076105402,0.16598935757596178
86,16-QAM,24,9,0.736977653291208,0.0,11.403669381101452,0.09421644861777444,0.009220274566301786,0.0
87,256-QAM,6,63,0.9261537948380629,1.0,26.166253164631826,0.020779017300073713,0.0014167438350045725,0.2288461217737893
88,16-QAM,6,56,0.33204081674435104,0.0,29.027277255725284,0.07647350318635422,0.004007846512372917,0.0
89,QPSK,24,20,0.9391736437796778,1.0,17.585861315368724,0.063878287748698,0.00853144215990452,0.4758724162511875
90,64-QAM,6,9,0.4844544956898498,0.0,16.0133877648103,0.013311952089740994,0.004404378513608596,0.0
91,64-QAM,12,17,0.1339598214874982,0.0,19.59382172955059,0.033869331938888664,0.002510707517321257,0.0
92,256-QAM,12,90,0.7931766962441725,0.0,27.775563410944937,0.07050457218447186,0.00047163552352094413,0.0
93,16-QAM,24,77,0.24841225545138446,0.0,18.682591138212054,0.0645848238151473,0.00911852863158905,0.0
94,16-QAM,18,77,0.9271750779296085,1.0,25.935645931676298,0.0325360039899351,0.0021365950831944004,0.15170664592822752
95,64-QAM,18,77,0.26864999445927606,0.0,14.238407023818407,0.06274682421122471,0.004317041374318051,0.0
96,64-QAM,6,79,0.5156009314496824,0.0,20.3753209179254,0.09657018665539108,0.009606503375944665,0.0
97,16-QAM,6,74,0.43464402932628576,0.0,21.915372788878592,0.0694317333862733,0.008570256468882733,0.0
98,64-QAM,6,34,0.291545751442741,0.0,21.014853413469822,0.044521788096001436,0.0005386788542906096,0.0
99,256-QAM,12,72,0.7466427344299109,0.0,26.803637859108825,0.007519294404519819,0.0021712234959556554,0.0
100,16-QAM,18,53,0.6755901771891062,0.0,16.62393377660908,0.03275472387290843,0.0050446677752176185,0.0
101,64-QAM,18,69,0.31385572188279487,0.0,14.17952544971823,0.06703536314969674,0.0036749894683535847,0.0
102,16-QAM,6,67,0.13257237205580075,0.0,16.71884420659026,0.04394337565011783,0.005181495984145237,0.0
103,64-QAM,6,40,0.973811190700471,1.0,27.166536322641107,0.07809595171172767,0.00517854316692957,0.38640977196557214
104,256-QAM,24,54,0.25785495799762603,0.0,28.012413532123634,0.026329941550433233,0.009797570771595836,0.0
105,QPSK,12,83,0.48387111243640823,0.0,12.62894335901043,0.02599306803611489,0.005058928148786902,0.0
106,QPSK,6,52,0.5419733019049505,0.0,24.742839856741615,0.03177455199856664,0.0038267660980630985,0.0
107,16-QAM,12,26,0.5641061092568924,0.0,12.989678884367454,0.05672672882828061,0.00502982498218417,0.0
108,QPSK,6,37,0.30783995519742613,0.0,28.418532613602427,0.0620532373321725,0.0021574190505294004,0.0
109,256-QAM,24,67,0.22324246381546076,0.0,18.597811374068637,0.06340719638866171,0.001531774843277511,0.0
110,QPSK,12,55,0.407186480006837,0.0,23.33046838211768,0.06847856897040902,0.009334192898908081,0.0
111,64-QAM,6,88,0.45667452026361277,0.0,13.610720360762507,0.034740754385788615,0.0014357071857048346,0.0
112,QPSK,18,83,0.4238588694378248,0.0,16.489753373872055,0.04568802106963128,0.009743828336511396,0.0
113,QPSK,6,65,0.2573159252364291,0.0,23.52534842553224,0.07560009242629166,0.0008825968252586234,0.0
114,QPSK,12,46,0.14078298957735935,0.0,22.59934669626186,0.022848249450625805,0.00939815078736017,0.0
115,256-QAM,12,81,0.558436340400202,0.0,26.015352605830863,0.06818981112470433,0.009135395075894205,0.0
116,QPSK,24,29,0.6759321278877345,0.0,24.245118803099846,0.08481621207423241,0.0017474311172878173,0.0
117,256-QAM,18,45,0.9891868235725374,1.0,17.7542889597237,0.04234060047809573,0.008267108699338511,0.3682417647328359
118,16-QAM,18,37,0.26782024100687996,0.0,22.919755630265115,0.015648576505866964,0.0013304474796252427,0.0
119,64-QAM,24,77,0.5636956313696331,0.0,22.105965654406,0.06800435845763324,0.006873977533755683,0.0
120,64-QAM,6,69,0.443906433493375,0.0,17.41073345137144,0.08116834890455511,0.0010847434709796056,0.0
121,256-QAM,24,24,0.984902549542211,1.0,26.58178436606004,0.04645444886935935,0.007305109719973043,0.4822307601305485
122,64-QAM,12,35,0.006979210010851666,0.0,23.961097161093036,0.016679450809163946,0.003628396584864684,0.0
123,256-QAM,18,49,0.3049238431180852,0.0,17.292733127407384,0.0035406856317647026,0.009793868750944972,0.0
124,256-QAM,24,26,0.3672753303612707,0.0,21.679367115344885,0.07526160439094041,0.009157341724657842,0.0
125,256-QAM,12,56,0.0713311190967747,0.0,10.777944269011847,0.06831115125769935,0.002697649724272431,0.0
126,256-QAM,24,64,0.4782659104037461,0.0,16.02873677990072,0.049638886230959245,0.003706111569708826,0.0
127,QPSK,18,71,0.15774434405709337,0.0,18.301088980849922,0.03832326949483353,0.008317390666214258,0.0
128,QPSK,18,35,0.3307199418133808,0.0,23.827444552067583,0.049504196325288886,0.005231521306004237,0.0
129,256-QAM,12,17,0.2065162864879454,0.0,29.51898452335404,0.016638659835257384,0.0020183073445172828,0.0
130,256-QAM,12,71,0.6056795346097907,0.0,26.36921932929697,0.019497327309573514,0.0037568283158934293,0.0
131,64-QAM,24,84,0.670717729227758,0.0,10.916525662518806,0.03977999989365053,0.006649691482904168,0.0
132,64-QAM,24,25,0.17347167887481718,0.0,27.93708945142706,0.012823474444947115,0.005761531902283829,0.0
133,16-QAM,24,16,0.2933254431457223,0.0,23.95288649549451,0.06999278062648251,0.008899266721354066,0.0
134,64-QAM,12,32,0.8868740147236677,1.0,27.118400775733914,0.010183025133831996,0.006619707381542725,0.3765184814245145
135,256-QAM,12,24,0.3592980886926237,0.0,15.370703845446743,0.02426236768894783,0.0017608811384801717,0.0
136,256-QAM,12,56,0.9291788991356238,1.0,27.464139815670215,0.09547691048291979,0.0017327754810551334,0.2696257008486537
137,64-QAM,12,20,0.4113522849333483,0.0,27.630835185494746,0.015843305095392744,0.005755228370066794,0.0
138,16-QAM,12,15,0.39721238743491705,0.0,25.527661871597218,0.07925169299799593,0.009465858025180808,0.0
139,QPSK,18,19,0.3318728929360727,0.0,10.27417302606745,0.08059344204431025,0.009790539111147063,0.0
140,256-QAM,18,89,0.16838727085332872,0.0,11.067114954423962,0.09742998751882884,0.0015522113135767992,0.0
141,64-QAM,24,23,0.5356776385542895,0.0,15.534331996722946,0.0283106573367901,0.002519244131256344,0.0
142,64-QAM,6,38,0.12536255724033452,0.0,19.14599143063542,0.09949885701533047,0.003661290131291124,0.0
143,64-QAM,6,26,0.6330206650423531,0.0,27.368902261851208,0.0831922080872672,0.005805411643700853,0.0
144,64-QAM,18,33,0.6069977718696954,0.0,28.500375855079444,0.026968480034751847,0.007353367769695509,0.0
145,QPSK,12,50,0.636680089918054,0.0,27.096681334579383,0.039316175510764564,0.003447869586388471,0.0
146,QPSK,18,69,0.24283237897771448,0.0,27.931033446820216,0.04446374921746678,0.006091069812606438,0.0
147,16-QAM,18,88,0.2951876866091109,0.0,18.60054430299285,0.09653175615512401,0.004954524682542784,0.0
148,64-QAM,12,47,0.7899475392159662,0.0,17.607465930294715,0.03905678169521222,0.0037093443931451864,0.0
149,QPSK,18,42,0.6362514901696634,0.0,12.203463620841015,0.08809568562514933,0.006926831272333638,0.0
150,64-QAM,12,4,0.6637451964951283,0.0,22.50324011315029,0.014570596630165362,0.003368892769066564,0.0
151,QPSK,6,28,0.737572176548587,0.0,10.554632517433312,0.04421074250214935,0.007752773500128194,0.0
152,64-QAM,12,29,0.17580825657537036,0.0,17.629621665227937,0.002912091232511939,0.006869034377966086,0.0
153,64-QAM,24,69,0.15285402126145453,0.0,12.424691816608286,0.023548682514078986,0.0015669755170968883,0.0
154,QPSK,6,78,0.6776240082333567,0.0,26.08987503043503,0.025218461762872693,0.007913558623855814,0.0
155,16-QAM,24,29,0.8144749860134829,1.0,17.55933447805225,0.07218869034849912,0.007703354377798276,0.3479357551473157
156,16-QAM,18,8,0.0038168255328477896,0.0,12.606367430003909,0.020196057483525976,0.008731415673948636,0.0
157,16-QAM,6,35,0.8316022151237857,1.0,11.985287696492893,0.0869851932522769,0.006495988453271298,0.32530694000792165
158,64-QAM,24,90,0.14554057326899061,0.0,16.415542892579552,0.08598946859928344,0.002808453341972864,0.0
159,256-QAM,24,15,0.08498441505206389,0.0,13.227445241269074,0.028029566616467542,0.006451592357248761,0.0
160,QPSK,18,52,0.811537852618562,1.0,16.760856088221693,0.08652577760246942,0.00414808813481793,0.21832226899771234
161,64-QAM,6,3,0.9670881175956315,1.0,15.605397098793185,0.008212927930639071,0.003809295241622633,0.587763406830603
162,256-QAM,18,90,0.07499168389430422,0.0,25.155410025979705,0.06423021246844075,0.004145894194118563,0.0
163,64-QAM,6,90,0.9428447683814086,1.0,28.88182100012108,0.08370832559698314,0.0010381659966135967,0.0
164,16-QAM,12,14,0.48209266295041586,0.0,27.050701900688587,0.031399728093752716,0.007752233280194309,0.0
165,256-QAM,6,84,0.9341137455906086,1.0,21.457806217220643,0.038536797798237335,0.006732579398088836,0.11715442432746365
166,64-QAM,18,8,0.34449632560320775,0.0,26.39492221497801,0.0943729772954586,0.0009901439186308781,0.0
167,QPSK,6,78,0.5825750579859607,0.0,25.84808203337228,0.04601145682223813,0.006378896621373883,0.0
168,256-QAM,18,84,0.7295255485896387,0.0,20.929330489777072,0.08116716817715826,0.003794511615612392,0.0
169,16-QAM,24,9,0.35245876727022263,0.0,17.05910244501525,0.003018976123321615,0.005122995373188251,0.0
170,QPSK,18,61,0.4049301733078067,0.0,19.247276818054694,0.08890368586793966,0.004942942046045982,0.0
171,64-QAM,18,23,0.4500947959006101,0.0,15.21304813183573,0.02163875010209768,0.0074252505988344425,0.0
172,64-QAM,24,66,0.1339274049418605,0.0,24.69076581981774,0.012408048403764284,0.005118408151565492,0.0
173,256-QAM,24,40,0.7414149899411031,0.0,21.54563725359361,0.04166109702037754,0.00542695527981325,0.0
174,64-QAM,6,85,0.9193761796027425,1.0,12.289176958453181,0.09496712933728171,0.009147531949631962,0.10238789002949183
175,QPSK,6,88,0.9985866283155896,1.0,12.521275331539094,0.061390633696641876,0.000628290434478405,0.1352277538083546
176,16-QAM,12,69,0.43558497878474356,0.0,25.19330114014439,0.07160404327938184,0.004615178509241146,0.0
177,64-QAM,6,25,0.2356316700399702,0.0,10.43990991843356,0.054915773217648026,0.006435723477299674,0.0
178,64-QAM,24,11,0.5688742316674728,0.0,27.306514997655533,0.08447672741401058,0.004586467457678956,0.0
179,QPSK,12,50,0.43510518539788945,0.0,29.9655616588543,0.07868634539988689,0.006169493396109102,0.0
180,QPSK,6,89,0.09768219928171984,0.0,28.419439740727558,0.025979001966385605,0.003857076091316527,0.0
181,QPSK,24,89,0.8505594562141521,1.0,26.49218543314795,0.033545325740620476,0.008048855843573528,0.03715521568940058
182,256-QAM,12,51,0.04886332943241489,0.0,26.851927686004178,0.05164583431385337,0.0022300874537215225,0.0
183,64-QAM,24,54,0.3876268106555044,0.0,14.877108922207185,0.09889515492251082,0.004870544065504711,0.0
184,QPSK,18,3,0.12913478177876092,0.0,28.11946032673472,0.09550787392130312,0.005931999256746511,0.0
185,QPSK,24,45,0.49954803918068136,0.0,25.795193400129218,0.00884375316433439,0.009139527502788111,0.0
186,16-QAM,12,44,0.9253886007711002,1.0,12.083602875705765,0.05927163630873769,0.00748857128349427,0.3339234310374931
187,QPSK,6,33,0.5423147474210779,0.0,27.36927313660602,0.03093632108667988,0.0010947742593591277,0.0
188,64-QAM,24,83,0.5972962606007476,0.0,16.067601042609805,0.005909221976773106,0.003277509365269857,0.0
189,64-QAM,24,48,0.04551187607288654,0.0,26.654661659983926,0.03391395765637442,0.007991430637523129,0.0
190,256-QAM,24,24,0.45280525917060055,0.0,20.848868258709686,0.0016138171289883621,0.007535566060633994,0.0
191,16-QAM,18,24,0.8927351879729237,1.0,27.07484716180621,0.008136878347830414,0.00427869278262526,0.42462615914974394
192,16-QAM,6,15,0.14456408720707814,0.0,17.045335739774153,0.04402047040030384,0.0005968536536156541,0.0
193,16-QAM,24,89,0.7143943381117991,0.0,27.145794259360244,0.07491108444921951,0.006302542905775973,0.0
194,256-QAM,24,88,0.6421233104749714,0.0,18.148296727755678,0.024770402051006973,0.009323025354198586,0.0
195,QPSK,12,13,0.4602118690517756,0.0,10.994714569306606,0.016696907240810254,0.008234283227604442,0.0
196,16-QAM,24,13,0.06537295009021726,0.0,24.891602836910447,0.015816460851491482,0.00933068524050933,0.0
197,64-QAM,12,29,0.013161612910409515,0.0,27.332778206112632,0.014098324990327902,0.007573169790595333,0.0
198,256-QAM,24,64,0.4941008671161954,0.0,21.583085205586336,0.06955833039336734,0.009126196963876287,0.0
199,QPSK,24,87,0.37331133126555516,0.0,14.207012154720536,0.00398561904798145,0.0012544106330119522,0.0
200,16-QAM,12,14,0.5746487294739762,0.0,27.25897831132533,0.0776730010502089,0.009722530473500753,0.0
201,64-QAM,24,74,0.4725374545266149,0.0,22.670965915946006,0.0898065943114816,0.005190259449524191,0.0
202,QPSK,6,29,0.4630322911516107,0.0,16.85298570088012,0.0669713298232008,0.0013920372308803706,0.0
203,64-QAM,18,75,0.03084984784135092,0.0,14.540420691222781,0.040115223783470474,0.0028923810187824034,0.0
204,16-QAM,12,46,0.05981317488395377,0.0,25.861394884545945,0.0010834894262226828,0.003652164421945734,0.0
205,16-QAM,18,45,0.6071180060651314,0.0,15.765266967022512,0.02974013419450031,0.0023525826022314364,0.0
206,QPSK,18,21,0.7781429267078016,0.0,28.95615741348113,0.0828454605332143,0.005069938909513677,0.0
207,64-QAM,6,5,0.3108972643952421,0.0,26.294712302134467,0.04791654739839025,0.001119952421600496,0.0
208,256-QAM,6,45,0.7480591821607309,0.0,28.962428894478215,0.079880470204454,0.0011565133778752622,0.0
209,QPSK,24,12,0.7775152012626321,0.0,11.289238985620738,0.002617299297560557,0.006037431427102045,0.0
210,QPSK,6,48,0.33460966313764573,0.0,28.414170123041554,0.02315716853732913,0.0007095268854303059,0.0
211,16-QAM,6,23,0.3317589233209707,0.0,15.650000337858025,0.0071388530885932765,0.0066422461053679705,0.0
212,64-QAM,6,8,0.00476887808131754,0.0,15.405147297969272,0.05013466834450829,0.00855494821937096,0.0
213,16-QAM,18,73,0.01339046878390493,0.0,13.707411710653357,0.009932701471090585,0.0032110090590262257,0.0
214,64-QAM,18,42,0.2044711671650944,0.0,11.051964190425812,0.08757729316670536,0.005846617518432641,0.0
215,16-QAM,18,79,0.1960029786211589,0.0,10.269117462677656,0.08051585781851879,0.0040963937613171,0.0
216,QPSK,24,89,0.3575776439521926,0.0,28.10644570747469,0.04442192536794927,0.00012751935174821688,0.0
217,64-QAM,18,51,0.08200387514570029,0.0,13.800200700470429,0.021974078407160143,0.007063346363499171,0.0
218,16-QAM,18,54,0.8469398891161259,1.0,21.875656164013783,0.06884047087011747,0.007900521564168502,0.2293374306975787
219,64-QAM,18,21,0.8712496259894406,1.0,26.46494821766104,0.0022428966780745126,0.0029535054541058973,0.4278643495767337
220,16-QAM,24,61,0.6032848921121755,0.0,19.452225525518173,0.09836837875327355,0.005586480527044449,0.0
221,QPSK,18,24,0.022976579570281985,0.0,20.147532711452477,0.028944797711395003,0.009534629898993565,0.0
222,16-QAM,18,62,0.13627629193936852,0.0,24.160439470329592,0.006407930222130415,0.008872515734729617,0.0
223,16-QAM,18,75,0.9540396204564336,1.0,10.241682841631265,0.07132552791450834,0.0035723934257990103,0.17960809611860434
224,16-QAM,6,58,0.41812261351342517,0.0,28.239356313253893,0.08783573696538582,0.008316971219346428,0.0
225,256-QAM,24,8,0.4033159143684675,0.0,23.321972101633893,0.056476027733147534,0.00945129789642289,0.0
226,16-QAM,12,89,0.158692316464787,0.0,17.967128605491872,0.00757815509250977,0.005868465430371135,0.0
227,256-QAM,18,56,0.26699040561030085,0.0,19.253581771898627,0.014047402097867586,0.008781106779893749,0.0
228,64-QAM,6,7,0.22327471460428927,0.0,19.51947427657933,0.053637826607271205,0.003011012719706233,0.0
229,256-QAM,6,45,0.4997853861677528,0.0,19.205769219160636,0.07803804978447414,0.006553262067793243,0.0
230,QPSK,18,68,0.5349930847809535,0.0,29.989930831698864,0.04327223301589563,0.0054427781699299535,0.0
231,64-QAM,6,24,0.29178732620577397,0.0,21.342059672174514,0.0025884631029503315,0.006202918136803322,0.0
232,256-QAM,24,4,0.7038132149787601,0.0,14.27498556645546,0.08901068366471351,0.0035118949552093337,0.0
233,QPSK,12,50,0.213556189241495,0.0,21.929193158189594,0.04555729037718087,0.005815449641761121,0.0
234,256-QAM,18,29,0.027111688125829647,0.0,27.560902973236672,0.06741501782693012,0.0064310751142968095,0.0
235,64-QAM,24,12,0.10831341066921174,0.0,15.774685450848745,0.08439731654213009,0.002142935914426095,0.0
236,256-QAM,12,23,0.9885599224040963,1.0,10.379783620881062,0.08022303008505106,0.0012700085555531308,0.4900721737247824
237,16-QAM,24,63,0.5722632943678979,0.0,20.17099979209472,0.04119540665297412,0.007716309930139826,0.0
238,QPSK,24,13,0.9723883695672322,1.0,18.02445915625394,0.07541832148339785,0.008417020426999914,0.5355205087572978
239,256-QAM,24,82,0.9712647913997202,1.0,29.696520395632767,0.056718156000850575,0.005773229729231579,0.15148493906926955
240,QPSK,6,68,0.9049268328561081,1.0,17.544093521126435,0.03368932146567099,0.0017038968088593745,0.18780149275728975
241,16-QAM,24,45,0.5561456646677705,0.0,17.58628198082897,0.0052119911497267735,0.009018337144781103,0.0
242,16-QAM,18,36,0.17355586577710835,0.0,17.065675564519694,0.09429177162400681,0.0028149477202015086,0.0
243,256-QAM,6,7,0.26495878198993483,0.0,11.742841001693783,0.060238722765765855,0.00045020064365322473,0.0
244,16-QAM,6,37,0.09821849309024067,0.0,20.07969514669486,0.023951011664449812,0.0061001151842090045,0.0
245,QPSK,24,81,0.6815609482320617,0.0,16.819093495856272,0.044022216970277604,0.007225724841397762,0.0
246,QPSK,24,6,0.006458966447846937,0.0,15.998804892719992,0.059797653495272884,0.008221468559004274,0.0
247,256-QAM,18,39,0.6684375894307524,0.0,28.937080543240764,0.07106834657963908,0.0031455829373249577,0.0
